id,name,query
28823a32-dcec-4e9c-b726-04fd0f32762a,"Bradford Pharmacy","Stand 227755 Robert Mugabe Rd, Harare, Harare"
b468c2c9-81f3-46a4-94c6-f98be462e4ec,"Braeside Dental Surgery","Braeside Shopping Centre, Harare, Harare"
7d70214a-0576-46f4-af2e-97db07d45f8e,"Braeside Pharmacy","Stand 16858 Horatio Avenue Braeside, Harare, Harare"
8b199697-12bb-4014-a11c-8ca7c3029781,"Braeside Surgery","Braeside Shopping Centre, Harare, Harare"
e137da3f-663d-489b-b1b2-cf4083b6f238,"Brain & Spine Clinic","147 Mirose Court Five Avenue, Harare, Harare"
a8513042-4cbd-4849-a3fd-71bc386a6ea6,"Bravette Industrial Clinic","808 Seke Road Prospect Industrial Park, Harare, Harare"
3303beb8-81c6-45fa-8fd0-a679241e5395,"Briashe Surgery","Number 6 Rowland Square Milton Park, Harare, Harare"
39f8014d-e49b-4ba9-a004-d8258507dbd8,"Bright Pharmacy","3856 Parirenyatwa Street Dzivarasekwa 2, Harare, Harare"
78f0e8f3-474e-4852-b691-57bc7d689b7b,"Bright Westgate Pharmacy","Shop MK 8 Westgate Shopping Mall, Harare, Harare"
84822bef-43f6-45b7-bda0-c1acd2329858,"Brisewise Pharmcy","Shop 6 Beverly Court 100 N.mandela Avenue, Harare, Harare"
7d4cdd4e-3391-43da-9cca-bb85bf75f240,"Brooke Clinic-borrowdale","Shop 13 Borrowdale Brooke Shopping Centre, Harare, Harare"
3a2e741c-1c1b-4a18-8976-1b4da74283ee,"Brooke Dental Clinic","Shop 7 Borrowdale Brooke Shopping Centre, Harare, Harare"
b7815434-7ee8-41ea-8469-56ea09ba1191,"Brooke Healthcare","Suite F 201, Shamwari Complex, 2nd Street Extension, Harare, Harare"
cb3714a5-0a57-44e2-9d45-03480cf44f8b,"Brooke Medical And Dental Clinic","Shop 7 Brooke Shopping Center Borrowdale, Harare, Harare"
c34e8b52-6065-4585-acb5-898ca50922a4,"Brothers Medical Services","515896th Warren Park D, Harare, Harare"
5e620584-2614-4d71-ba58-d3b69f85249f,"B.R Pharmacy","118 Athol Building Corner 10th/fourth Street, Harare, Harare"
f6df30f9-c2d6-4076-a485-e42d8dee2796,"Budiriro 5 Medical Centre","Shop Number 2, Budiriro 5 Shops, Harare, Harare"
46a044bf-f46f-4129-9854-c921ae825e48,"Budiriro 5 X-ray Centre","Shop 3 Budiriro 5 Complex, Harare, Harare"
eae2bcf3-df31-42dd-b117-6009346b9519,"Budiriro Pharmacy","9195 Shop Number 1, Budiriro Shopping Complex, Harare, Harare"
34d8b79b-414e-42bd-b756-9f167682f0e3,"Bumble Bee Pharmacy","190 Waterfalls Avenue, Houghton Park Waterfalls, Harare, Harare"
6935c030-42a6-4dcb-a425-65d9fbc236b8,"Bumble Bee Pharmacy-harare","4292 Shop 99 Machipisa, Harare, Harare"
80a9bb1e-0eb9-47ce-ba29-68c7e9670714,"Calundike Exports Clinic","171 Mupfuti Road Ruwa, Harare, Harare"
2d24fde9-3871-4e5b-97fd-a5cdf5a81356,"Cambridge Medical Centre","Stand 215 Cambridge Road Avondale, Harare, Harare"
9836d678-85c1-4462-b670-d0382272985a,"Cambridge Road Paediatrics","Number 14 Broadlands Road, Harare, Harare"
2b5d683b-e995-47d2-8db1-45571db948e0,"Cambridge Road Paediatrics Emergency","Cambridge Road Entrance St Annes Hospital Stand 215, Harare, Harare"
41ea1fa4-e29a-4863-ba37-82ecbcab9b7d,"Cancer Health Clinic","8 Angus Close Avondale, Harare, Harare"
8069e7a7-cd21-42c4-92c6-22f6d3a1c391,"C And H Clinic","4412 Kushanda Crescent Budiriro 2, Harare, Harare"
f26a029c-51af-4cf5-9cc0-990cd7978390,"C And H Dental Clinic","225 Kushanda Crescent Pahasha Complex Budiriro 2, Harare, Harare"
0ff1a4ed-142c-43c7-baa6-ef4649dc13ac,"C And H Diagnostics Medical Ultrasound Scanning","Number 9 Samora Machel Avenue, Harare, Harare"
7f28b530-3f42-4fb4-bddb-8e1da4a02002,"Capital Ambulances PVT LTD","Stand Number 8819 A Sante 24 Hr Hospital Shop Number 5 Southerton, Harare, Harare"
d5de8f99-da40-4092-8895-90783fd3b9ed,"Cardinal Eye Care Clinic","Stand 987 Machipisa Highfield, Harare, Harare"
6bfe6e71-2574-49e8-8fcb-ae1011c44c5a,"Cardinal Healthcare Pharmacy","1746 Runyararo Shops, Harare, Harare"
e51129e8-fe7e-4fe6-bb8b-fc72f40b94d8,"Caremart Pharmacy","Shop Number 2, Kamfinsa Arcade 178 Arcturus Road, Greendale, Harare, Harare"
e0496841-f850-46b1-a79b-95eea0411979,"Caremed Pharmacy","70-72 Greengrove Drive Athlone Park, Harare, Harare"
9eca3108-83a1-47e3-9d3e-bd4012f8df06,"Carepoint Pharmacy","Stand 236329 Speke Avenue Cnr J.nyerere, Harare, Harare"
359577d7-0155-4a3d-bdbf-720873a27869,"Carepoint Pharmacy","30 Robert Mugabe Way, Cnr Chinhoyi Street, Harare, Harare"
ed9f3c03-ccff-43d8-b9f9-e6af16a02682,"Carepoint Pharmacy","113 Mbuya Nehanda Corner Albion, Harare, Harare"
2008dddf-ec35-4cb9-94ec-e1b235c43438,"Carepoint Pharmacy","Stand Number 675 42 Jason Moyo/cnr Inez Terrace, Harare, Harare"
db29fba2-26e5-47e0-bdf2-2f1b0668c2b5,"Carepoint Pharmacy","Stand Number 2380, 61 R.mugabe Way Shop 1, Harare, Harare"
2424f51f-dbd3-4d84-8c25-d65945059ec0,"Carestream Ultrasound","115 Fife Avenue Corner 3rd Street, Harare, Harare"
2267b187-e0f1-46d7-8d29-16ec024c957b,"Carewell Pharmacy","Shop 3 Sanganayi Inn Shops Tynwarld, Harare, Harare"
544d1ebe-8120-4ccd-8381-0694d1d399e8,"Carewell Pharmacy - Avonlea","Shop No. 9 A Avonlea Shopping Centre, Harare, Harare"
c0f1d02f-c7c4-4d5b-afc5-7ab413e4f01a,"Carexpress Pharmacy-harare","Shop 1332527 K.kaunda Avenue, Harare, Harare"
442e3dc2-692d-47fd-8001-6167f113cb66,"Carmentis Medical Centre","Exquisicare Medical Centre 1&2 Larkrise Road Borrowdale, Harare, Harare"
f470728e-1b79-4c46-b818-f635acc13867,"Carnaud Metalbox Clinic","35-36 Cnr Auckland & Highfield Road Southerton, Harare, Harare"
9ec704ef-1d0b-4662-b6af-c56c05b2c239,"Centre For Diabetes Management","8097 Belvedere North Belvedere Road, Harare, Harare"
f8d737f8-63b9-49ca-bd00-5be5bb670007,"Centre For Diabetes Management Laboratory","40278 Simbarashe Close Belvedere, Harare, Harare"
7c3cfa29-9a64-495d-be9d-a48bb57a77c1,"Cerdavale Medical Clinic","845 Mubairo Road Hatcliffe, Harare, Harare"
c2eb2854-2733-4bd8-812e-3e376ba223cc,"Cerdavale Medical Clinic","125 Kwane Nkurumah Ave, Harare, Harare"
92305f68-7ab4-4df6-a14a-c5bb5b5ea07b,"C.g.pharmacy","Shop 1 A Mersey Building Parktown, Harare, Harare"
89b3fa6d-947a-40c6-b2b5-29910a9dd184,"Chadcombe Medical Centre","23 A Chadcombe Shops, Shop 4, Cloverly Road,, Harare, Harare"
402c53c7-9aa7-4269-8d30-26abe05b90ad,"Chams Ambulance Services","7852 Mangena Lane Glen Norah A, Harare, Harare"
e2fcb834-1d3e-4870-8ecf-1d39e2af2275,"Chams Medical Centre- Lab","7582 Mangena Lane Chitubu, Harare, Harare"
2d1ade7a-7263-4af1-8c06-3cca639ba398,"Chams Medical Surgery","33 Area Ggwenyambika Shops Mufakose, Harare, Harare"
bf3a6781-18dc-4b68-9471-0d4a1c3ec431,"Chams Radiology And Ultrasound Scan","7582 Mangena Lane Glennorah A, Harare, Harare"
a8a67297-b215-494e-90d5-2ae000e63a5a,"Charloriet Rehab And Wellness Centre","42 Boscobel East Road Highlands, Harare, Harare"
016390c3-70c8-4361-945c-add1b20c7843,"Charms Medical Centre","7582 Mangena Lane Chitubu, Harare, Harare"
cfeea02d-894a-4292-b838-c4cff91d0ab4,"Chayil Neuroscience Institute","Suite 11 Westend Clinic 13 Baines Avenues, Harare, Harare"
f57c915d-bce4-4b43-8965-60c813be4272,"Chest Medical-dr Parirenyatwa Surgery","19st Quinton Road Eastlea, Harare, Harare"
025b9d94-20f1-49ca-9ff1-c39512345f1e,"Chicago Medical Clinic","Suite 4 No. 143 Five Avenue Medical Centre, Harare, Harare"
df2ecea1-e75c-4b5d-84f4-e02fc9157488,"Chikwanha Surgery","8646 Machipisa Highfield, Harare, Harare"
91709a43-2939-4e99-910c-9771ad41082b,"Chima Radiology Services PVT LTD","Suite 2 B1st Floor Chinhoyi Mall, Harare, Harare"
a7b51110-79fd-4abc-89b7-2b883b01a1dc,"Chimhini G.l. Surgery","No. 90 Fife Avenue Cnr Marowe And 2nd Street, Harare, Harare"
5605a8ae-ce7c-4b6b-b714-08d225d91148,"Chings Pharmacy","17 Chiremba Road Hillside, Harare, Harare"
0164c755-3e31-4ea3-8d57-46a13ab42433,"Chinhoyi Mall Medical Centre","Suite 11 B, 1st Floor, Chinhoyi Mall, Harare, Harare"
74f06194-d505-42f2-b397-3684105cf66e,"Chinhoyi University Of Technology","35/36 Auckland / Highfield Road Southerton, Harare, Harare"
2870257b-7126-4e5d-bab3-aa122ed896f4,"Chipato Surgery","101 Josiah Chinamano Avenues, Harare, Harare"
905a2464-f14a-47be-83ab-cbff12c44550,"Chipisite Physiotherapy & Sport Injury C","42 Silwood Closechisipite, Harare, Harare"
72544647-fb7c-4047-a86f-cc2242e7a716,"Chisi Pharmacy","83 Hindhead Avenue Shop Number 3 Supreme House, Harare, Harare"
cfdaa536-27c3-4389-94cb-b0878c72853b,"Chisipite Clinical Laboratory Collection Centre","Corner Fifth & Robert Mugabe Roadport, Harare, Harare"
d254526c-486a-4f8a-b615-d365a66f20dd,"Chisipite I Care","Shop 4 Hindhead House Chisipite Shopping Centre, Harare, Harare"
ac6247f6-1b41-4ac2-9472-55b788ab71ac,"Chisipite Physiotherapy","6 Barlow Close Glen Lorne, Harare, Harare"
b7d08c10-1c99-4b0f-9719-023a1e37b818,"Chisi Surgical Suites","Number 4 Silwood Road Chisipite, Harare, Harare"
2e9239f4-cbe5-4e49-b51a-986c04e0e3a1,"Chitubu Pharmacy","7055 Chitubu Shopping Centre Glen Norah A, Harare, Harare"
42141121-5f68-4965-b93e-ba78b765bc8c,"Chivaraidze Clinic","Chivaraidze Farm Chisipiti, Harare, Harare"
2c914731-8d5a-4b5c-8174-57ed66aa52fa,"Chiwanza M Surgery","23 Gomoguru Road Dzivarasekwa 3, Harare, Harare"
a0fd27db-ae1a-4901-8bc1-c2829b0c5856,"Chizungu Surgery","2012 A Chizungu Epworth, Harare, Harare"
ae598d55-3bcc-43a0-a3b4-b7c49e040b04,"Chloric Pharmacy","Shop 394 Chinhoyi St Cnr Bank St, Harare, Harare"
adddc4ea-c3f3-4eb8-a60c-289e71c8ffc0,"Chloride Zimbabwe Clinic","2 New Castle Road Workington, Harare, Harare"
8fe0c91e-c4df-45f5-9846-3e692ebc4e37,"Chrysalis Transformation Center","2106 Bannockburn Road MT Pleasant, Harare, Harare"
0ac5f289-4f26-43ad-89f3-4175198ec358,"Cimas 35 Fife Pharmacy","Stand Number 135635 Fife Avenue, Harare, Harare"
824ae5ef-3ebf-49f4-a2df-5328e8bac149,"Cimas Borrowdale Office Park Pharmacy-","East Block, Borrowdale Office Park, Harare, Harare"
39b8db62-7a23-4c98-9cd2-39d006683c11,"Cimas Clinic - Borrowdale","19308 Borrowdale Office Park, East Block, Harare, Harare"
6b9beba8-a2a1-44d9-bd87-55ead232a5a6,"Cimas Clinic-harare East","111 Nkwame Nkrumah Avenue, Harare, Harare"
d0acbe52-f89a-474c-aab0-08fa8b9ba350,"Cimas Clinic-highglen","Shop 4&5 Highglen Shopping Complex, Harare, Harare"
f082136b-0d98-4796-9e6e-4690ab0d27cf,"Cimas Clinic - Jason Moyo","111 Kwame Nkrumah Avenue, Cnr S.v. Muzenda Street, Harare, Harare"
52835c9c-5047-457a-954f-1c965804a953,"Cimas Clinic - Manresa","1 - 2 Manresa Estates, Harare, Harare"
69bbef3e-7ad6-4704-9dfb-1fbe4893f041,"Cimas Dental Clinic- Borrowdale","Borrowdale Office Park East Block, Borrowdale Road, Harare, Harare"
71ac3358-4569-4c3a-9d3b-80d6ee39da25,"Cimas Dental Clinic-highlen","Shop 3 Highlen Shopping Centre Willowvale, Harare, Harare"
25aa5a0f-b3c2-4a77-bf19-c630f934cc59,"Cimas Distribution Centre- Harare","61-63 Plymoutn Road Southerton, Harare, Harare"
cf264f46-8f65-43a9-8e67-f8ea83206a29,"Cimas Fife Avenue Pharmacy","Shop 4 & 5, Stand 1705 A Fife Avenue, Harare, Harare"
7926bf6f-7ace-478f-a2c2-1941b0d7efae,"Cimas Healthcare Clinic - Manresa","1-2 Manresa Estates Acturus Road, Harare, Harare"
367ea21d-13bc-44ee-87e8-4d46cd0a249e,"Cimas Healthcare-highglen","Shop 4 And 5 Highglen Complex, Harare, Harare"
d2a82ab4-6216-4963-a057-22da0d826dd8,"Cimas Healthcare Pharmacy Highglen","Shop 5 A, High Glen Shopping Centre, Harare, Harare"
2cbdb3b2-d09f-4812-bccf-d1b74980bcb2,"Cimas Jason Moyo Pharmacy","Stand 1516-1519 Sanisbury, 130 Mbuyanehanda Street, Harare, Harare"
83c23361-5f19-4679-a1e7-5e2923712d86,"Cimas Laboratories - Highglen","Highglen Shopping Complex Glenview, Harare, Harare"
68fd4485-cc69-4902-9b23-4d8ac40dd9e9,"Cimas Laboratories - Highglen","Shop 5 Highglen Shopping Complex, Harare, Harare"
305cecf3-e505-4d76-9b89-b4053d4920b5,"Cimas Medical Laboratories-borrowdale","Number 4 Borrowdale Lane Borrowdale, Harare, Harare"
7d2b09fa-c86b-4e7c-bb42-b946c3dbdf40,"Cimas Mobile Clinic","19308 Borrowdale Office Park, East Block Borrowdale Road Borrowdale, Harare, Harare"
16774c79-24c1-48a3-bf5c-9fa7409fe601,"Cimas Mobile Dental Clinic","19308 Borrowdale Office Park, East Block Borrowdale, Harare, Harare"
dd45e2e2-1c3d-47c8-b16a-74bcda1d7227,"Cimas Radiology-borrowdale Park Office","1908 Borrowdale Road Borrowdale Office Park, Harare, Harare"
b73a9d51-686c-45c0-91e7-4146a8baeaea,"Citadel Pharmacy","Shop P 1-8 Southwinds Complex, Waterfalls, Harare, Harare"
a3071bbe-b8ae-4452-b47c-76d9e4bc6138,"Citizens Pharmacy","9689 Glenview 3 Shopping Centre, Harare, Harare"
1cbd7445-51d1-45f6-a68a-0c8cbe94bf47,"City Of Harare-arcadia Primary Care","Woodstock Avenue Arcadia, Harare, Harare"
6430247a-0d15-403e-9583-975504f10ddd,"City Of Harare-avondale Clinic","Lot 48 Block Derry Circle Avondale, Harare, Harare"
07010d79-f003-40f4-9966-38e5972bc794,"City Of Harare-belvedere Satelite Clinic","5326 Princess Road Belvedere, Harare, Harare"
3031e9c1-dcb0-4d02-9454-a0e89b95fa1b,"City Of Harare-budiriro Polyclinic","684-5th Road Budiriro, Harare, Harare"
79fd23a9-c76b-48f9-8e6a-36ab67cb8870,"City Of Harare-eastlea FHS","5362 Nigel Phillip Avenue Eastlea, Harare, Harare"
a0723147-1758-4a17-a05a-163658036759,"City Of Harare-glen Norah Satelite","8569 Zvimba Street Glen Norah, Harare, Harare"
4876fee5-0599-4c71-bc14-dbd2b121cdda,"City Of Harare-glenview Polyclinic","944 Petrenda Way Glenview, Harare, Harare"
77a6ed3e-539d-4311-a02b-4eb80bcc0587,"City Of Harare-glenview Satelite","12th Crescent Glenview, Harare, Harare"
8db7e09d-37bd-42da-a0b6-13c39e287c81,"City Of Harare- Hatcliffe Polyclinic","10641st Street Hatcliffe, Harare, Harare"
79c8e2e5-d92f-4958-92d3-3511be6261fb,"City Of Harare-hatfield FHS","Lot 16 Ablock D St.patricks Road, Harare, Harare"
0b058710-32d8-49b0-96a0-b5c2dd8537ef,"City Of Harare-highfield Polyclinic","3363 Jabavu Drive Highfield, Harare, Harare"
4a887e1c-7608-4c82-9906-7d5914f430c3,"City Of Harare-kuwadzana Polyclinic","82126-56 Cresent Off 1st Street Kuwadzana, Harare, Harare"
07bc2d83-3318-4e86-b978-17db14724fcc,"City Of Harare-mabvuku Satelite","Marembo Street Donnybrook Mabvuku, Harare, Harare"
86909587-981e-4c87-a93e-5c9e3aebfaad,"City Of Harare-marlborough Satelite","Elizabeth Winsor Avenue Marlborough Eastlea, Harare, Harare"
13287718-a78d-49d1-aa2c-d8ca59952211,"City Of Harare-matapi Primary Care","Harare Road Siouth Mbare, Harare, Harare"
10219c27-c9fe-482c-b76f-e6bea1c1d7ec,"City Of Harare-mbare Polyclinic","Off Ardebennie Rd/mzingeli Road, Harare, Harare"
573a5376-a842-4e2a-a937-7b243b5a9b43,"City Of Harare-mt Pleasant Satelite Clinic","Erskine Road Mt Pleasant, Harare, Harare"
f7667f70-9f9b-413b-b031-54abbd069f40,"City Of Harare-mufakose FHS","Mumhonda Road Mufakose, Harare, Harare"
7c647f39-4dec-4639-b591-37dfcc72f581,"City Of Harare-mufakose Polyclinic","Musasa Mufarinya Street Mufakose, Harare, Harare"
3dbf3e1f-76f1-4fce-a186-a84da9ce346a,"City Of Harare-parirenyatwa Satelite Clinic","Parirenyatwa Hospital Grounds, Harare, Harare"
f632ba0f-e256-4e78-a70f-c102042afdae,"City Of Harare-rutsanana Polyclinic","7505 Tavaziva Way Glen Norah, Harare, Harare"
9bbbdf2c-bdfa-45ba-b146-3c4f97a0550f,"City Of Harare-sunningdale Satelite Clinic","16632-2nd Road Sunningdale, Harare, Harare"
d86f92df-8fba-429b-85e5-009f061a036a,"City Of Harare-warren Park Polyclinic","2280&2281 Chivanga Crescent Warren Park, Harare, Harare"
dd6ed884-8399-47d5-853b-9681914b460d,"City Of Harare-western Triangle Statelite","683 Cnr 212/213 Off Magwende Drive Highfield, Harare, Harare"
1e3373ec-c133-4aca-8522-0dd46c6e0f16,"City Of Harare-wilkins Infectious Diseases Hospital","1 Princess Road Belvedere, Harare, Harare"
17d060ff-832e-4875-afe4-b4972e283aed,"City Physiotherapy Clinic","A 22 Chinhoyi Mall Cnr Chinhoyi Street / Kwame Nkrumah Avenue, Harare, Harare"
361c7964-5321-4776-b157-08ae4ddf7feb,"Cityzen","2 Natal Road Belgravia, Harare, Harare"
f515ab28-526f-42dd-bb45-f12744ebbc1e,"Civic Centre Family Clinic","Suite 12, Civic Centre Shops Malborough, Harare, Harare"
03ad487c-3965-44ba-b41d-2718dd83f7ab,"Civic Pharmacy-westgate","Shop MP 7 Westgate Shopping Mall, Harare, Harare"
0cd27c13-8076-4211-b5f4-0d32bad048b9,"Clairestacey Pharmacy","2 Kipford Gardens 126 Herbert Chitepo Avenue, Harare, Harare"
d3d92a70-60bf-4988-a7f4-b023f1d2939c,"Clairestacy Pharmacy - Glen Norah","7852 Mangena Lane Glen Norah, Harare, Harare"
6bdc9e88-c2cf-48be-bc82-e1bab073bef4,"Clear Sight Optometry","Cnt L. Takawira And Jason Moyo 104 Barton House, 2nd Floor, Harare, Harare"
15b4e523-6d7a-45bf-852b-8e583684ef44,"Cleveland Orthopaedics & Spine Charity Hospital","785 Manresa Chikurubi, Harare, Harare"
f4b6b644-3324-4635-81c9-2582c663bf82,"Clinicad Health","Suite 2 Jalyd House 87 Chinhoyi Street, Harare, Harare"
1608c6e7-5a5b-4933-8e71-c8f3c35fa35c,"Clinicare Medical Centre","29629 Farmers Market Mbare, Harare, Harare"
f9651859-7991-4d94-aba2-1df293396ae4,"Clinimed Pharmacy","374 Astortford Parade Mabelreign, Harare, Harare"
e4c2347d-0e4f-4f96-81e0-2cb05c3d78a6,"CM Pharmacy Private Limited","Shop 5 Kingsmead House 11 Kwame Nkrumah Avenue, Harare, Harare"
91b7db0b-0741-4e4d-b5d4-55f21849e261,"Colenbrander Medical Centre","Stand 7162, 19 Colenbrander Milton Park, Harare, Harare"
6b598b76-c88a-4f65-a125-0b8cced8470f,"Colenbrander Orthopaedic Clinic","19 Colenbrander Avenue Milton Park, Harare, Harare"
d5ddb195-b855-42a0-a070-990c33fa6b1d,"Comfort Care Physiotherapy Clinic","66 Julius Nyerere/n Mandela Fidelity House 1st Floor, Harare, Harare"
1807b0bb-e0fc-487c-878f-6d4cf6d54110,"Concession Medical Centre - Rehab Unit","Stand 181 Concession, Harare, Harare"
654d7810-5d40-440c-9fd3-2525bd2dce84,"Concesssion Medical Centre","Stand 182 Concession, Harare, Harare"
81654975-584f-46c2-866b-bfad4efff384,"Connect Pharmacy","Stand No. 3490 Warren Park 1, Harare, Harare"
5242f2b3-5636-439a-a139-5a49612bd501,"Corporate 24 Emergency Laboratory","6 Bath Road Belgravia, Harare, Harare"
be54b1cf-c9b5-48f3-a1ae-eb8a96a6a1e7,"Corporate 24 Healthcare","6 Bath Road Belgravia, Harare, Harare"
4964fd6f-6e7f-4019-8490-55d230d33d80,"Corporate 24 Pharmacy","6 Bath Road Belgravia, Harare, Harare"
8a06a97e-be02-4a58-a3e3-0813f4ab1a9b,"Corporate 24 Radiology","6 Bath Road Belgravia, Harare, Harare"
e8f5b29a-1c35-4453-820d-ca8eb0e821d6,"Corporate Quality Medical Laboratory","14 Begamot Crescent Msasa Park, Harare, Harare"
a4c430a7-565b-4f37-9075-24d9015e7ff9,"Cospharm Pharmaceuticals - Harare","Stand 12893 Madokero Indusrial Area, Harare, Harare"
d4c94598-d384-4e16-a388-57f73e863272,"Counselling Services Unit Clinic","26 Boundary Road Newlands, Harare, Harare"
3a5f346e-4218-42a2-ba97-74212faabc79,"Counselling Services Unit Clinic","Number 1 Raleigh Street Kopje, Harare, Harare"
15c89cf4-03e1-472e-8c9e-37e8fae47350,"Counselling Service Unit","Suite 1, Number 1 Raleigh Street, Harare, Harare"
aefb5d7a-b969-4539-8a93-8fb8a24ffa77,"County Brook Pharmacy","8673 Spaceman Shops Glen Norah A, Harare, Harare"
3ac6389b-c77e-48d0-9e6f-476770384e47,"Covenant Pharmacy","8141 Kuwadzana 2 Shops, Harare, Harare"
c0726e79-3c1a-4b87-b48f-421febf1bbfa,"Cozycare Pharmacy","Stand 19155 Overspill Epworth, Harare, Harare"
3532143d-8bc4-4c65-8de7-6ab9f88944a0,"Cozycare Pharmacy","407 Makomo Shopping Centre Epworth, Harare, Harare"
307ae585-4541-438f-b761-7ac9bd649da6,"Crescent Dental Surgery","Shop 4 Suncrest Mall 19277 2nd Road, Harare, Harare"
a5432889-5d1e-41ac-bf96-ac58a12b490b,"Croban Dental Laboratory","1 Ainslie House J. Chinamano And Simon Muzenda, Harare, Harare"
d873ca2b-7636-44b5-ab8d-a7c86413270e,"Cross Medical Centre Clinic","57 Herbert Chitepo/cnr E Avenue, Harare, Harare"
f81a765f-408c-45ce-99c2-16b5ffcfdd38,"Crucial Seconds- Ambulance Unit","6082 Dzivarasekwa Extension, Harare, Harare"
e3a0e211-1f0b-49b9-8cbe-c55b29aad40c,"C S Dental Surgery","18 East Road Belgravia, Harare, Harare"
7fe64d82-87da-4565-a57b-028f9e2b464b,"Curaplus Pharmacy","Shop Number 5 Cabs House, Bond Street, Mt Pleasant, Harare, Harare"
af8b11d9-eb8e-4ef2-9709-fc304e4732dd,"Curaplus Pharmacy","6 Ernies Lane Monavale, Harare, Harare"
70fbd1f1-52cf-45bc-bae2-330f3d103f31,"Curaplus Pharmacy Rhodesville","Shop 2 Rhodesville Mall 32, Harare, Harare"
7bdf82e5-b187-41dc-8124-51418d5ecb16,"Curemed Pharmacy-budiriro","Stand 689 Budiriro 1, Harare, Harare"
a39e9101-9258-4389-be36-f3134a13645b,"Curemed Pharmacy-warren Park 2","3483 Warren Park 2, Harare, Harare"
7b747c37-2a1f-4790-9f47-0d0bbab682bd,"Curequest Pharmacy","Stand Number 9439 8th Avenue Glenview 1, Harare, Harare"
ad3378a7-1646-488b-876d-843079aee1be,"Current 24 Healthpoint","6220 Budiriro 5 B, Harare, Harare"
dcacb951-ab45-4774-9633-226860d22f83,"Current Pharmacy","5568 Budiririo 5 Bbudiriro, Harare, Harare"
62c3f2d1-bf4a-490d-83a3-065f79b8a02a,"Dahwa Surgery","40 Josiah Tongogara Off Leopold Street, Harare, Harare"
104f3e65-5f3b-42c1-912e-abe33c956ba0,"Dairibord Zim PVT LTD Clinic","1225 Rekayi Tangwena, Harare, Harare"
07cd50ef-995d-4356-999f-f207928d37b9,"Dandaro Nephrocare Centre","1 Wenham Close 18886 Borrowdale, Harare, Harare"
20f18b03-2aea-439a-b24e-9ee690b9ceaf,"Daniye Dental Clinic","Stand Number 8143 Kuwadzana Shops, Harare, Harare"
05de03ba-f7de-4683-8bc9-4686a4a26363,"Datlabs Private Limited T/A APD Wholesalers","111 Kelvin Road, South Graniteside, Harare, Harare"
4e76bc60-ccf9-4759-8963-3b956482c007,"Dawn Fertility Centre","11 Dunkirk Alexandra Park, Harare, Harare"
85c03741-5a46-4084-a2ce-be6f611b3627,"Daylight Dental Surgery","1st Floor - 104 Barton House L.takawira/ J. Moyo, Harare, Harare"
01e53b0c-08b5-41c0-80fd-83aa9deeacb5,"Daylight Radiology","1st Floor - 104 Barton House L.takawira/ J. Moyo, Harare, Harare"
84c28c74-e92c-4e92-9242-5b1a20ea6ca5,"Daylight Surgery - L. Takawira","First Floor Barton House 104 L.takawira/j. Moyo, Harare, Harare"
45b191db-5d2c-4ba5-90f7-22b45f952566,"Daylight Surgery Pvt Ltd","66 Julius Nyerere First Floor Fidelity House, Harare, Harare"
14c03cb6-bdd6-48b0-9012-dbf555b0677e,"Ddns Security Operations T/A Securico","No.66222, 2 Millwood Road, Workington, Harare, Harare"
